Geography,Geographic Area Name,County,State,Population,Median Income,Median Income Rank,Mean Income,Mean Income Rank,Weighted Education Score,Weighted Education Rank
0500000US08025,"Crowley County, Colorado",Crowley County,Colorado,4942,40685,3001,54258,3066,2.250910563,3153
0500000US08027,"Custer County, Colorado",Custer County,Colorado,4041,66250,1116,83884,1215,3.15491215,184
0500000US08029,"Delta County, Colorado",Delta County,Colorado,25068,56349,2032,77809,1713,2.707276209,1459
0500000US08031,"Denver County, Colorado",Denver County,Colorado,577817,85853,263,122771,164,3.340322282,70
0500000US08033,"Dolores County, Colorado",Dolores County,Colorado,1991,64708,1234,81392,1421,2.855349071,807
0500000US08035,"Douglas County, Colorado",Douglas County,Colorado,272133,139010,9,169322,24,3.543873768,12
0500000US08037,"Eagle County, Colorado",Eagle County,Colorado,44122,98887,129,140636,73,3.276302072,96
0500000US08039,"Elbert County, Colorado",Elbert County,Colorado,20891,124360,25,150842,49,3.077976162,278
0500000US08041,"El Paso County, Colorado",El Paso County,Colorado,558521,82748,333,106872,320,3.157968993,179
0500000US08043,"Fremont County, Colorado",Fremont County,Colorado,41194,56165,2048,75869,1886,2.627931252,1867
0500000US08045,"Garfield County, Colorado",Garfield County,Colorado,46490,82772,331,103158,394,2.927532803,587
0500000US08047,"Gilpin County, Colorado",Gilpin County,Colorado,4809,95902,148,125373,145,3.361405698,58
0500000US08049,"Grand County, Colorado",Grand County,Colorado,13033,79367,430,97139,554,3.094375815,254
0500000US08051,"Gunnison County, Colorado",Gunnison County,Colorado,14334,76538,525,97237,553,3.444467699,38
0500000US08053,"Hinsdale County, Colorado",Hinsdale County,Colorado,810,58712,1789,86692,1027,3.397530864,49
0500000US08055,"Huerfano County, Colorado",Huerfano County,Colorado,5806,49631,2568,64924,2686,2.834309335,887
0500000US08057,"Jackson County, Colorado",Jackson County,Colorado,1181,38686,3046,63900,2732,2.808636749,988
0500000US08059,"Jefferson County, Colorado",Jefferson County,Colorado,469997,103167,97,130332,114,3.309072186,86
0500000US08061,"Kiowa County, Colorado",Kiowa County,Colorado,1022,45250,2827,66747,2586,2.752446184,1233
0500000US08063,"Kit Carson County, Colorado",Kit Carson County,Colorado,5228,58992,1762,84540,1171,2.659908187,1692
0500000US08065,"Lake County, Colorado",Lake County,Colorado,6167,78942,445,95574,598,3.106696935,233
0500000US08067,"La Plata County, Colorado",La Plata County,Colorado,45783,81936,358,104900,355,3.252975995,108
0500000US08069,"Larimer County, Colorado",Larimer County,Colorado,291720,87199,246,113592,248,3.347158234,69
0500000US08071,"Las Animas County, Colorado",Las Animas County,Colorado,11788,48965,2606,64640,2698,2.701051917,1489
0500000US08073,"Lincoln County, Colorado",Lincoln County,Colorado,4623,59167,1742,83441,1255,2.569327277,2152
0500000US08075,"Logan County, Colorado",Logan County,Colorado,17196,54864,2174,71494,2253,2.690393115,1545
0500000US08077,"Mesa County, Colorado",Mesa County,Colorado,123362,68077,967,87457,996,2.9025794,655
0500000US08079,"Mineral County, Colorado",Mineral County,Colorado,699,58929,1770,72350,2180,3.513590844,19
0500000US08081,"Moffat County, Colorado",Moffat County,Colorado,9887,63983,1297,79512,1577,2.616971781,1927
0500000US08083,"Montezuma County, Colorado",Montezuma County,Colorado,20566,61377,1520,76273,1847,2.880433726,721
0500000US08085,"Montrose County, Colorado",Montrose County,Colorado,34014,62817,1393,84981,1140,2.773652026,1144
0500000US08087,"Morgan County, Colorado",Morgan County,Colorado,21520,70471,796,80351,1511,2.533828996,2325
0500000US08089,"Otero County, Colorado",Otero County,Colorado,14240,47500,2693,61974,2826,2.640098315,1794
0500000US08091,"Ouray County, Colorado",Ouray County,Colorado,4306,78750,450,97473,549,3.466790525,31
0500000US08093,"Park County, Colorado",Park County,Colorado,14981,85019,274,105999,333,3.157866631,180
0500000US08095,"Phillips County, Colorado",Phillips County,Colorado,3350,58474,1811,93678,673,2.765671642,1178
0500000US08097,"Pitkin County, Colorado",Pitkin County,Colorado,14589,96123,144,180169,15,3.632531359,6
0500000US08099,"Prowers County, Colorado",Prowers County,Colorado,8850,49422,2576,76069,1863,2.610960452,1952
0500000US08101,"Pueblo County, Colorado",Pueblo County,Colorado,130808,59436,1715,76972,1780,2.778874381,1119
0500000US08103,"Rio Blanco County, Colorado",Rio Blanco County,Colorado,4946,69882,851,76757,1805,2.773958755,1141
0500000US08105,"Rio Grande County, Colorado",Rio Grande County,Colorado,9035,57591,1905,78305,1683,2.877587161,734
0500000US08107,"Routt County, Colorado",Routt County,Colorado,20558,95144,160,134020,93,3.354120051,64
0500000US08109,"Saguache County, Colorado",Saguache County,Colorado,5222,51946,2408,75124,1945,2.757564152,1211
0500000US08111,"San Juan County, Colorado",San Juan County,Colorado,604,67344,1020,84592,1169,3.210264901,133
0500000US08113,"San Miguel County, Colorado",San Miguel County,Colorado,6765,72829,675,113806,246,3.489283075,25
0500000US08115,"Sedgwick County, Colorado",Sedgwick County,Colorado,1860,45855,2798,70610,2326,2.858602151,797
0500000US08117,"Summit County, Colorado",Summit County,Colorado,25979,100611,114,133518,97,3.360252512,60
0500000US08119,"Teller County, Colorado",Teller County,Colorado,20617,69655,866,94263,654,3.20012611,148
0500000US08121,"Washington County, Colorado",Washington County,Colorado,3751,59087,1752,76776,1801,2.808850973,987
0500000US08123,"Weld County, Colorado",Weld County,Colorado,246332,89182,222,109274,295,2.867053408,764
0500000US08125,"Yuma County, Colorado",Yuma County,Colorado,7292,60118,1638,81329,1427,2.733680746,1322
0500000US09110,"Capitol Planning Region, Connecticut",Capitol Planning Region,Connecticut,776219,88190,229,119001,194,3.105963652,234
0500000US09120,"Greater Bridgeport Planning Region, Connecticut",Greater Bridgeport Planning Region,Connecticut,254668,83147,318,128336,125,3.057270643,305
0500000US09130,"Lower Connecticut River Valley Planning Region, Connecticut",Lower Connecticut River Valley Planning Region,Connecticut,144943,99742,121,129717,120,3.265959722,103
0500000US09140,"Naugatuck Valley Planning Region, Connecticut",Naugatuck Valley Planning Region,Connecticut,358293,82939,324,110049,284,2.94215628,542
0500000US09150,"Northeastern Connecticut Planning Region, Connecticut",Northeastern Connecticut Planning Region,Connecticut,76535,83119,319,102050,417,2.809433592,983
0500000US09160,"Northwest Hills Planning Region, Connecticut",Northwest Hills Planning Region,Connecticut,91195,87971,235,125814,142,3.05787598,303
0500000US09170,"South Central Connecticut Planning Region, Connecticut",South Central Connecticut Planning Region,Connecticut,457936,83617,309,115620,226,3.085708483,269
0500000US09180,"Southeastern Connecticut Planning Region, Connecticut",Southeastern Connecticut Planning Region,Connecticut,226147,80330,391,103899,376,2.99363246,424
0500000US09190,"Western Connecticut Planning Region, Connecticut",Western Connecticut Planning Region,Connecticut,482504,118930,37,200941,6,3.360850895,59
0500000US10001,"Kent County, Delaware",Kent County,Delaware,140668,69278,886,85275,1119,2.772108795,1149
0500000US10003,"New Castle County, Delaware",New Castle County,Delaware,449114,85309,269,112414,264,3.042078403,326
0500000US10005,"Sussex County, Delaware",Sussex County,Delaware,197151,75406,562,100646,445,2.909830536,638
0500000US11001,"District of Columbia, District of Columbia",District of Columbia,District of Columbia,546531,101722,104,150292,50,3.605901587,7
0500000US12001,"Alachua County, Florida",Alachua County,Florida,230352,57566,1910,87691,979,3.244912134,114
0500000US12003,"Baker County, Florida",Baker County,Florida,21394,67872,987,86352,1042,2.455781995,2675
0500000US12005,"Bay County, Florida",Bay County,Florida,143347,65999,1139,88375,940,2.829818552,903
0500000US12007,"Bradford County, Florida",Bradford County,Florida,22342,54759,2182,70626,2325,2.423014949,2802
0500000US12009,"Brevard County, Florida",Brevard County,Florida,500330,71308,745,95587,595,2.997175864,414
0500000US12011,"Broward County, Florida",Broward County,Florida,1535905,70331,812,100559,449,2.964066788,484
0500000US12013,"Calhoun County, Florida",Calhoun County,Florida,11070,41526,2974,60413,2879,2.284462511,3118
0500000US12015,"Charlotte County, Florida",Charlotte County,Florida,167481,62164,1457,83154,1278,2.813447496,962
0500000US12017,"Citrus County, Florida",Citrus County,Florida,132284,52569,2357,74579,1992,2.674699888,1609
0500000US12019,"Clay County, Florida",Clay County,Florida,169304,82242,347,100855,436,2.877681567,733
0500000US12021,"Collier County, Florida",Collier County,Florida,316889,82011,356,133140,99,3.029647605,349
0500000US12023,"Columbia County, Florida",Columbia County,Florida,54366,53501,2284,74233,2020,2.511257036,2433
0500000US12027,"DeSoto County, Florida",DeSoto County,Florida,27997,45000,2836,56356,3024,2.203093189,3182
0500000US12029,"Dixie County, Florida",Dixie County,Florida,13752,45057,2833,57286,3001,2.248472949,3155
0500000US12031,"Duval County, Florida",Duval County,Florida,772892,65579,1163,90666,810,2.905816078,649
0500000US12033,"Escambia County, Florida",Escambia County,Florida,254447,61642,1507,82923,1298,2.876921323,736
0500000US12035,"Flagler County, Florida",Flagler County,Florida,98209,69251,887,97079,557,2.879237137,726
0500000US12037,"Franklin County, Florida",Franklin County,Florida,10344,58107,1858,77080,1768,2.560324826,2198
0500000US12039,"Gadsden County, Florida",Gadsden County,Florida,34073,45721,2806,62158,2813,2.492325302,2514
0500000US12041,"Gilchrist County, Florida",Gilchrist County,Florida,14479,56823,1988,80346,1512,2.471924857,2610
0500000US12043,"Glades County, Florida",Glades County,Florida,10416,37221,3074,57786,2985,2.256624424,3144
0500000US12045,"Gulf County, Florida",Gulf County,Florida,12760,56250,2039,79013,1623,2.64177116,1783
0500000US12047,"Hamilton County, Florida",Hamilton County,Florida,10778,47668,2682,56950,3008,2.188346632,3190
0500000US12049,"Hardee County, Florida",Hardee County,Florida,19038,44665,2857,67611,2536,2.216094128,3177
0500000US12051,"Hendry County, Florida",Hendry County,Florida,29773,49259,2587,71309,2270,2.177140362,3197
0500000US12053,"Hernando County, Florida",Hernando County,Florida,160518,59202,1739,76007,1871,2.697149229,1517
0500000US12055,"Highlands County, Florida",Highlands County,Florida,85182,53679,2266,70660,2322,2.585487544,2084
0500000US12057,"Hillsborough County, Florida",Hillsborough County,Florida,1148047,70612,785,100434,454,2.969793049,474
0500000US12059,"Holmes County, Florida",Holmes County,Florida,15533,46063,2788,58649,2954,2.309212644,3083
0500000US12061,"Indian River County, Florida",Indian River County,Florida,136318,67543,1007,101260,429,2.974170689,464
0500000US12063,"Jackson County, Florida",Jackson County,Florida,38782,46144,2786,62374,2800,2.459929864,2656
0500000US12065,"Jefferson County, Florida",Jefferson County,Florida,11978,51573,2435,73704,2062,2.562197362,2193
0500000US12067,"Lafayette County, Florida",Lafayette County,Florida,6631,57852,1886,59789,2898,2.218669884,3175
0500000US12069,"Lake County, Florida",Lake County,Florida,313478,66239,1117,86578,1036,2.811552964,972
0500000US12071,"Lee County, Florida",Lee County,Florida,640066,69368,882,97521,546,2.870249318,751
0500000US12073,"Leon County, Florida",Leon County,Florida,240009,61317,1528,89489,865,3.207775542,136
0500000US12075,"Levy County, Florida",Levy County,Florida,34838,49933,2546,67318,2556,2.517796659,2402
0500000US12077,"Liberty County, Florida",Liberty County,Florida,6226,51723,2426,61612,2840,2.42097655,2807
0500000US12079,"Madison County, Florida",Madison County,Florida,14747,43386,2905,60056,2890,2.409167966,2850
0500000US12081,"Manatee County, Florida",Manatee County,Florida,333652,71385,741,100288,457,2.931383597,578
0500000US12083,"Marion County, Florida",Marion County,Florida,307760,55265,2135,73931,2047,2.693433195,1533
0500000US12085,"Martin County, Florida",Martin County,Florida,133819,77894,474,117069,210,3.033067053,345
0500000US12086,"Miami-Dade County, Florida",Miami-Dade County,Florida,2147951,64215,1271,96595,575,2.806463928,1000
0500000US12087,"Monroe County, Florida",Monroe County,Florida,69182,80111,402,125422,144,3.024934231,355
0500000US12089,"Nassau County, Florida",Nassau County,Florida,73650,84085,291,109291,293,2.944562118,536
0500000US12091,"Okaloosa County, Florida",Okaloosa County,Florida,164729,73988,618,99249,484,3.005196414,396
0500000US12093,"Okeechobee County, Florida",Okeechobee County,Florida,31355,50476,2516,69244,2423,2.430617126,2773
0500000US12095,"Orange County, Florida",Orange County,Florida,1118967,72629,683,103222,393,3.000502249,407
0500000US12097,"Osceola County, Florida",Osceola County,Florida,298954,64312,1264,83692,1231,2.766164694,1175
0500000US12099,"Palm Beach County, Florida",Palm Beach County,Florida,1213684,76066,537,117712,203,3.033179971,344
0500000US12101,"Pasco County, Florida",Pasco County,Florida,454361,63187,1356,86348,1043,2.812332044,966
0500000US12103,"Pinellas County, Florida",Pinellas County,Florida,808987,66406,1095,96725,573,3.021640644,361
0500000US12105,"Polk County, Florida",Polk County,Florida,575163,60901,1575,80027,1537,2.643702742,1772
0500000US12107,"Putnam County, Florida",Putnam County,Florida,57941,44852,2845,62872,2782,2.374363577,2960
0500000US12109,"St. Johns County, Florida",St. Johns County,Florida,218745,100020,117,136986,86,3.274799424,97
0500000US12111,"St. Lucie County, Florida",St. Lucie County,Florida,269020,66154,1127,85019,1135,2.764768419,1184
0500000US12113,"Santa Rosa County, Florida",Santa Rosa County,Florida,147783,84715,279,104371,364,2.942537369,540
0500000US12115,"Sarasota County, Florida",Sarasota County,Florida,378077,77213,497,115389,229,3.116460404,223
0500000US12117,"Seminole County, Florida",Seminole County,Florida,373700,79490,421,106626,325,3.16747391,174
0500000US12119,"Sumter County, Florida",Sumter County,Florida,122427,70105,832,88921,909,3.003340766,400
0500000US12121,"Suwannee County, Florida",Suwannee County,Florida,34564,49729,2562,64635,2699,2.47841685,2579
0500000US12123,"Taylor County, Florida",Taylor County,Florida,17233,46239,2777,77277,1755,2.381303313,2943
0500000US12125,"Union County, Florida",Union County,Florida,12181,64043,1289,94886,629,2.290452344,3114
0500000US12127,"Volusia County, Florida",Volusia County,Florida,460992,63075,1369,82859,1302,2.835519922,881
0500000US12129,"Wakulla County, Florida",Wakulla County,Florida,26783,72035,699,87288,1001,2.633685547,1837
0500000US12131,"Walton County, Florida",Walton County,Florida,61042,74832,590,111179,277,2.952950428,513
0500000US12133,"Washington County, Florida",Washington County,Florida,20023,47536,2692,63246,2766,2.382360286,2935
0500000US13001,"Appling County, Georgia",Appling County,Georgia,13894,43268,2911,59805,2897,2.320066216,3066
0500000US13003,"Atkinson County, Georgia",Atkinson County,Georgia,6142,38007,3062,59101,2937,2.186258548,3193
0500000US13005,"Bacon County, Georgia",Bacon County,Georgia,8290,43938,2881,64535,2704,2.44451146,2716
0500000US13007,"Baker County, Georgia",Baker County,Georgia,2325,45417,2821,59560,2908,2.531182796,2339
0500000US13009,"Baldwin County, Georgia",Baldwin County,Georgia,35535,54699,2187,83400,1260,2.681862952,1580
0500000US13011,"Banks County, Georgia",Banks County,Georgia,14423,69096,896,78399,1676,2.440893018,2733
0500000US13013,"Barrow County, Georgia",Barrow County,Georgia,62918,75053,577,88455,934,2.647684287,1751
0500000US13015,"Bartow County, Georgia",Bartow County,Georgia,83589,74812,591,89775,843,2.614506693,1932
0500000US13017,"Ben Hill County, Georgia",Ben Hill County,Georgia,12954,38255,3056,54433,3062,2.319515208,3068
